songId,type,difficulty,noteCounts.tap,noteCounts.hold,noteCounts.slide,noteCounts.touch,noteCounts.break,noteCounts.total,noteDesigner
相思創愛,std,advanced,320,38,31,NULL,15,404,-
相思創愛,std,expert,387,41,49,NULL,30,507,LabiLabi
相思創愛,std,master,655,22,126,NULL,26,829,ロシェ@ペンギン
真・ハンサム体操でズンドコホイ,std,basic,121,10,13,NULL,2,146,-
真・ハンサム体操でズンドコホイ,std,advanced,123,87,13,NULL,2,225,-
真・ハンサム体操でズンドコホイ,std,expert,174,110,20,NULL,14,318,はっぴー
真・ハンサム体操でズンドコホイ,std,master,296,92,89,NULL,23,500,はっぴー
真空都市,dx,basic,223,12,5,7,3,250,-
真空都市,dx,advanced,335,16,11,48,7,417,-
真空都市,dx,expert,392,77,35,36,14,554,Luxizhel
真空都市,dx,master,592,27,66,38,29,752,サファ太
砂の函,dx,basic,171,10,4,26,2,213,-
砂の函,dx,advanced,237,30,8,6,2,283,-
砂の函,dx,expert,276,106,63,20,40,505,鳩ホルダー
砂の函,dx,master,512,56,75,60,78,781,サファ太
砂の惑星 feat. HATSUNE MIKU,std,basic,116,12,2,NULL,4,134,-
砂の惑星 feat. HATSUNE MIKU,std,advanced,143,47,20,NULL,10,220,-
砂の惑星 feat. HATSUNE MIKU,std,expert,380,63,36,NULL,2,481,Jack
砂の惑星 feat. HATSUNE MIKU,std,master,582,54,75,NULL,8,719,はっぴー
神々が恋した幻想郷,dx,basic,97,12,3,7,4,123,-
神々が恋した幻想郷,dx,advanced,295,17,16,15,13,356,-
神々が恋した幻想郷,dx,expert,340,69,47,18,19,493,隅田川星人
神々が恋した幻想郷,dx,master,753,42,55,23,38,911,翠楼屋
神々の祈り,std,basic,99,6,6,NULL,1,112,-
神々の祈り,std,advanced,168,22,14,NULL,6,210,-
神々の祈り,std,expert,133,52,30,NULL,3,218,はっぴー
神々の祈り,std,master,297,58,61,NULL,6,422,mai-Star
神っぽいな,dx,basic,72,11,4,7,1,95,-
神っぽいな,dx,advanced,172,13,5,28,10,228,-
神っぽいな,dx,expert,236,52,15,8,13,324,畳返し
神っぽいな,dx,master,363,34,54,23,12,486,緑風 犬三郎
神っぽいな,dx,remaster,442,39,48,9,25,563,サファ太
神威,dx,basic,306,12,4,9,11,342,-
神威,dx,advanced,362,26,8,14,6,416,-
神威,dx,expert,571,160,25,58,28,842,はっぴー
神威,dx,master,883,93,94,155,38,1263,ロシェ@ペンギン
神室雪月花,std,basic,58,4,4,NULL,1,67,-
神室雪月花,std,advanced,73,22,7,NULL,6,108,-
神室雪月花,std,expert,74,21,27,NULL,1,123,譜面-100号とはっぴー
神室雪月花,std,master,160,21,36,NULL,19,236,mai-Star
福宿音屋魂音泉,dx,basic,133,7,6,14,9,169,-
福宿音屋魂音泉,dx,advanced,249,39,11,43,10,352,-
福宿音屋魂音泉,dx,expert,397,35,32,74,25,563,小鳥遊さん
福宿音屋魂音泉,dx,master,474,68,96,191,42,871,7.3Hz＋Jack
私のドッペルゲンガー,dx,basic,168,11,4,7,4,194,-
私のドッペルゲンガー,dx,advanced,259,41,9,15,6,330,-
私のドッペルゲンガー,dx,expert,351,38,55,32,43,519,カマボコ君
私のドッペルゲンガー,dx,master,418,51,108,22,64,663,翠楼屋
私の中の幻想的世界観及びその顕現を想起させたある現実での出来事に関する一考察,std,basic,217,43,4,NULL,4,268,-
私の中の幻想的世界観及びその顕現を想起させたある現実での出来事に関する一考察,std,advanced,356,30,8,NULL,12,406,-
私の中の幻想的世界観及びその顕現を想起させたある現実での出来事に関する一考察,std,expert,362,69,48,NULL,12,491,Moon Strix
私の中の幻想的世界観及びその顕現を想起させたある現実での出来事に関する一考察,std,master,685,66,70,NULL,23,844,玉子豆腐
秋の未確認生物,dx,basic,170,15,8,4,7,204,-
秋の未確認生物,dx,advanced,275,18,12,29,30,364,-
秋の未確認生物,dx,expert,457,51,45,35,21,609,ロシェ@ペンギン
秋の未確認生物,dx,master,638,23,101,34,103,899,はっぴー
究極焼肉レストラン！お燐の地獄亭！,std,basic,135,7,3,NULL,3,148,-
究極焼肉レストラン！お燐の地獄亭！,std,advanced,200,2,13,NULL,10,225,-
究極焼肉レストラン！お燐の地獄亭！,std,expert,302,21,22,NULL,34,379,rioN
究極焼肉レストラン！お燐の地獄亭！,std,master,346,29,61,NULL,23,459,某S氏
空回りライブラリ,dx,basic,152,9,4,9,6,180,-
空回りライブラリ,dx,advanced,267,16,4,11,4,302,-
空回りライブラリ,dx,expert,297,32,37,13,39,418,Luxizhel
空回りライブラリ,dx,master,484,55,87,17,24,667,はっぴー
空威張りビヘイビア,std,basic,245,20,7,NULL,3,275,-
空威張りビヘイビア,std,advanced,322,24,19,NULL,14,379,-
空威張りビヘイビア,std,expert,445,54,50,NULL,24,573,Techno Kitchen
空威張りビヘイビア,std,master,693,25,149,NULL,20,887,Revo@LC vs Jack
立ち入り禁止,std,basic,197,7,8,NULL,3,215,-
立ち入り禁止,std,advanced,356,23,9,NULL,5,393,-
立ち入り禁止,std,expert,441,67,35,NULL,15,558,Jack
立ち入り禁止,std,master,635,14,109,NULL,10,768,緑風 犬三郎
立ち入り禁止,std,remaster,801,23,76,NULL,53,953,玉子豆腐
立川浄穢捕物帳,dx,basic,160,14,3,12,7,196,-
立川浄穢捕物帳,dx,advanced,298,29,19,13,6,365,-
立川浄穢捕物帳,dx,expert,504,56,40,15,13,628,サファ太
立川浄穢捕物帳,dx,master,713,33,140,50,35,971,シチミヘルツ
竹,dx,basic,124,25,4,16,2,171,-
竹,dx,advanced,346,27,8,20,28,429,-
竹,dx,expert,395,52,64,61,27,599,隅田川星人
竹,dx,master,592,168,77,79,55,971,ぴちネコ
管弦楽組曲 第3番 ニ長調「第2曲（G線上のアリア）」BWV.1068-2,dx,basic,99,34,16,13,6,168,-
管弦楽組曲 第3番 ニ長調「第2曲（G線上のアリア）」BWV.1068-2,dx,advanced,272,43,15,21,8,359,-
管弦楽組曲 第3番 ニ長調「第2曲（G線上のアリア）」BWV.1068-2,dx,expert,417,65,42,30,18,572,サファ太
管弦楽組曲 第3番 ニ長調「第2曲（G線上のアリア）」BWV.1068-2,dx,master,718,58,74,44,43,937,小鳥遊さん
系ぎて,dx,basic,282,26,8,14,14,344,-
系ぎて,dx,advanced,474,28,4,25,8,539,-
系ぎて,dx,expert,525,43,82,53,39,742,Luxizhel
系ぎて,dx,master,862,59,73,118,88,1200,maimai TEAM DX
系ぎて,dx,remaster,1100,40,70,90,100,1400,BEYOND THE MEMORIES
約束,dx,basic,95,9,2,5,1,112,-
約束,dx,advanced,169,23,27,8,4,231,-
約束,dx,expert,168,60,33,27,4,292,はっぴー
約束,dx,master,366,44,92,30,16,548,シチミヘルツ
紅に染まる恋の花,dx,basic,80,9,4,22,1,116,-
紅に染まる恋の花,dx,advanced,240,21,7,32,2,302,-
紅に染まる恋の花,dx,expert,349,53,24,14,4,444,Jack
紅に染まる恋の花,dx,master,472,14,129,36,10,661,カマボコ君
紅星ミゼラブル～廃憶編,dx,basic,115,6,5,8,5,139,-
紅星ミゼラブル～廃憶編,dx,advanced,231,18,25,27,6,307,-
紅星ミゼラブル～廃憶編,dx,expert,366,77,39,19,21,522,Jack
紅星ミゼラブル～廃憶編,dx,master,568,54,72,123,20,837,Redarrow
終わりなき物語,std,basic,175,18,3,NULL,5,201,-
終わりなき物語,std,advanced,278,23,10,NULL,14,325,-
終わりなき物語,std,expert,279,49,46,NULL,29,403,ロシェ@ペンギン
終わりなき物語,std,master,394,63,114,NULL,13,584,Jack
終点,std,basic,150,13,5,NULL,8,176,-
終点,std,advanced,234,17,15,NULL,8,274,-
終点,std,expert,432,46,35,NULL,18,531,小鳥遊さん
終点,std,master,553,39,79,NULL,39,710,サファ太
終焉逃避行,dx,basic,154,12,3,5,1,175,-
終焉逃避行,dx,advanced,211,13,18,13,7,262,-
終焉逃避行,dx,expert,371,48,53,8,9,489,Jack
終焉逃避行,dx,master,539,79,99,20,46,783,じゃこレモン
結ンデ開イテ羅刹ト骸,std,basic,179,14,8,NULL,3,204,-
結ンデ開イテ羅刹ト骸,std,advanced,318,17,2,NULL,4,341,-
結ンデ開イテ羅刹ト骸,std,expert,344,77,26,NULL,8,455,サファ太
結ンデ開イテ羅刹ト骸,std,master,472,40,73,NULL,2,587,緑風 犬三郎
結ンデ開イテ羅刹ト骸,std,remaster,559,16,111,NULL,11,697,玉子豆腐
絡めトリック利己ライザー,dx,basic,159,17,4,12,6,198,-
絡めトリック利己ライザー,dx,advanced,258,33,6,40,16,353,-
絡めトリック利己ライザー,dx,expert,342,82,39,45,21,529,シチミヘルツ
絡めトリック利己ライザー,dx,master,467,165,43,67,29,771,小鳥遊さん
絡繰りドール,dx,basic,120,8,2,8,5,143,-
絡繰りドール,dx,advanced,233,17,8,8,4,270,-
絡繰りドール,dx,expert,315,29,44,23,10,421,小鳥遊さん
絡繰りドール,dx,master,528,47,52,33,38,698,サファ太
絶え間なく藍色,dx,basic,78,11,5,12,4,110,-
絶え間なく藍色,dx,advanced,186,21,16,14,3,240,-
絶え間なく藍色,dx,expert,263,56,15,31,6,371,はっぴー
絶え間なく藍色,dx,master,447,46,109,35,9,646,Jack
絶対にチョコミントを食べるアオイチャン,dx,basic,80,13,8,25,3,129,-
絶対にチョコミントを食べるアオイチャン,dx,advanced,172,9,29,12,12,234,-
絶対にチョコミントを食べるアオイチャン,dx,expert,338,70,24,12,37,481,サファ太
絶対にチョコミントを食べるアオイチャン,dx,master,428,64,70,106,44,712,はっぴー
絶対敵対メチャキライヤー,dx,basic,128,10,8,8,9,163,-
絶対敵対メチャキライヤー,dx,advanced,199,27,10,60,10,306,-
絶対敵対メチャキライヤー,dx,expert,356,49,15,24,29,473,サファ太
絶対敵対メチャキライヤー,dx,master,431,74,127,34,69,735,はっぴー
緋色のDance,std,basic,107,16,4,NULL,8,135,-
緋色のDance,std,advanced,249,0,15,NULL,10,274,-
緋色のDance,std,expert,358,32,17,NULL,10,417,はっぴー
緋色のDance,std,master,522,6,58,NULL,12,598,Jack
緋色のDance,std,remaster,229,0,229,NULL,26,484,はっぴー
美しく燃える森,std,basic,120,8,4,NULL,2,134,-
美しく燃える森,std,advanced,177,15,6,NULL,1,199,-
美しく燃える森,std,expert,179,39,8,NULL,4,230,譜面-100号
美しく燃える森,std,master,349,21,1,NULL,4,375,畳返し
美夜月鏡,dx,basic,207,8,11,9,5,240,-
美夜月鏡,dx,advanced,264,31,14,13,9,331,-
美夜月鏡,dx,expert,412,92,42,11,8,565,はっぴー
美夜月鏡,dx,master,676,102,82,116,35,1011,ロシェ@ペンギン
群青シグナル,dx,basic,188,21,9,14,4,236,-
群青シグナル,dx,advanced,369,18,10,26,20,443,-
群青シグナル,dx,expert,491,70,48,4,39,652,翠楼屋
群青シグナル,dx,master,719,62,114,51,32,978,ものくろっく
群青讃歌,dx,basic,58,6,2,4,1,71,-
群青讃歌,dx,advanced,172,17,6,13,2,210,-
群青讃歌,dx,expert,272,29,17,7,10,335,翠楼屋
群青讃歌,dx,master,256,26,65,21,17,385,はっぴー
脳天直撃,dx,basic,196,20,9,54,2,281,-
脳天直撃,dx,advanced,355,44,23,34,13,469,-
脳天直撃,dx,expert,659,60,35,27,9,790,はっぴー
脳天直撃,dx,master,1021,69,46,125,35,1296,小鳥遊さん vs 華火職人
脳漿炸裂ガール,std,basic,94,26,7,NULL,3,130,-
脳漿炸裂ガール,std,advanced,276,6,11,NULL,4,297,-
脳漿炸裂ガール,std,expert,367,30,34,NULL,17,448,譜面-100号とはっぴー
脳漿炸裂ガール,std,master,600,31,33,NULL,14,678,はっぴー
脳漿炸裂ガール,dx,basic,116,0,4,15,2,137,-
脳漿炸裂ガール,dx,advanced,220,19,5,8,4,256,-
脳漿炸裂ガール,dx,expert,303,33,51,23,18,428,Jack
脳漿炸裂ガール,dx,master,455,47,50,110,3,665,はっぴー
腐れ外道とチョコレゐト,std,basic,180,23,2,NULL,1,206,-
腐れ外道とチョコレゐト,std,advanced,284,35,9,NULL,6,334,-
腐れ外道とチョコレゐト,std,expert,416,54,3,NULL,12,485,ニャイン
腐れ外道とチョコレゐト,std,master,435,92,62,NULL,9,598,はっぴー
自傷無色,dx,basic,68,4,2,15,2,91,-
自傷無色,dx,advanced,140,10,9,13,5,177,-
自傷無色,dx,expert,101,58,18,30,3,210,Jack
自傷無色,dx,master,289,23,85,28,7,432,はっぴー
色は匂へど散りぬるを,std,basic,142,22,4,NULL,2,170,-
色は匂へど散りぬるを,std,advanced,240,14,26,NULL,4,284,-
色は匂へど散りぬるを,std,expert,206,39,60,NULL,16,321,Techno Kitchen
色は匂へど散りぬるを,std,master,448,13,105,NULL,7,573,Revo@LC
色は匂へど散りぬるを,dx,basic,127,10,6,7,4,154,-
色は匂へど散りぬるを,dx,advanced,178,14,10,24,2,228,-
色は匂へど散りぬるを,dx,expert,186,54,32,16,23,311,サファ太
色は匂へど散りぬるを,dx,master,258,36,75,42,15,426,はっぴー
花と、雪と、ドラムンベース。,std,basic,171,18,6,NULL,11,206,-
花と、雪と、ドラムンベース。,std,advanced,261,54,34,NULL,20,369,-
花と、雪と、ドラムンベース。,std,expert,278,87,67,NULL,8,440,Jack
花と、雪と、ドラムンベース。,std,master,647,71,116,NULL,42,876,ぴちネコ vs Moon Strix
花と、雪と、ドラムンベース。,std,remaster,250,32,106,NULL,10,398,はっぴー
花となれ,dx,basic,79,9,4,7,3,102,-
花となれ,dx,advanced,178,14,4,13,4,213,-
花となれ,dx,expert,209,32,25,2,9,277,アマリリス
花となれ,dx,master,128,21,82,62,20,313,はっぴー
若い力,dx,basic,55,18,8,6,10,97,-
若い力,dx,advanced,72,8,14,21,4,119,-
若い力,dx,expert,129,32,23,64,2,250,はっぴー
若い力,dx,master,298,15,51,56,62,482,作譜：翠楼屋
若い力 -SEGA HARD GIRLS MIX-,std,basic,151,19,6,NULL,2,178,-
若い力 -SEGA HARD GIRLS MIX-,std,advanced,311,10,16,NULL,3,340,-
若い力 -SEGA HARD GIRLS MIX-,std,expert,264,41,53,NULL,25,383,某S氏
若い力 -SEGA HARD GIRLS MIX-,std,master,538,10,116,NULL,31,695,Jack
若い力 -SEGA HARD GIRLS MIX-,std,remaster,276,0,197,NULL,22,495,チャン@DP皆伝
華の集落、秋のお届け,std,basic,162,20,11,NULL,11,204,-
華の集落、秋のお届け,std,advanced,244,40,21,NULL,9,314,-
華の集落、秋のお届け,std,expert,459,67,60,NULL,25,611,サファ太
華の集落、秋のお届け,std,master,673,60,77,NULL,26,836,サファ太
華の集落、秋のお届け,dx,basic,117,18,6,9,5,155,-
華の集落、秋のお届け,dx,advanced,263,13,28,20,8,332,-
華の集落、秋のお届け,dx,expert,425,70,42,16,14,567,翠楼屋
華の集落、秋のお届け,dx,master,530,36,67,246,11,890,あまくちジンジャー
華天月兎,dx,basic,193,10,9,27,10,249,-
華天月兎,dx,advanced,320,10,13,41,6,390,-
華天月兎,dx,expert,366,35,54,78,14,547,Jack
華天月兎,dx,master,593,55,100,126,14,888,はっぴー
華鳥風月,std,basic,105,10,7,NULL,4,126,-
華鳥風月,std,advanced,188,18,20,NULL,7,233,-
華鳥風月,std,expert,234,44,34,NULL,8,320,某S氏
華鳥風月,std,master,477,37,95,NULL,18,627,rioN
蒼穹舞楽,dx,basic,160,5,8,22,6,201,-
蒼穹舞楽,dx,advanced,303,14,22,38,12,389,-
蒼穹舞楽,dx,expert,498,68,43,57,22,688,シチミヘルツ
蒼穹舞楽,dx,master,610,61,98,78,31,878,ぴちネコ
蒼空に舞え、墨染の桜,std,basic,180,29,2,NULL,4,215,-
蒼空に舞え、墨染の桜,std,advanced,306,30,9,NULL,4,349,-
蒼空に舞え、墨染の桜,std,expert,377,78,54,NULL,8,517,rioN
蒼空に舞え、墨染の桜,std,master,459,47,182,NULL,10,698,はっぴー
虹と太陽,std,basic,118,8,7,NULL,2,135,-
虹と太陽,std,advanced,172,20,8,NULL,4,204,-
虹と太陽,std,expert,255,9,14,NULL,2,280,譜面-100号
虹と太陽,std,master,293,23,12,NULL,16,344,ニャイン
蜘蛛の糸,dx,basic,173,14,9,20,8,224,-
蜘蛛の糸,dx,advanced,274,27,9,46,8,364,-
蜘蛛の糸,dx,expert,447,92,26,38,95,698,翠楼屋
蜘蛛の糸,dx,master,829,67,28,93,35,1052,小鳥遊さん×アミノハバキリ
表裏一体,dx,basic,154,11,2,18,3,188,-
表裏一体,dx,advanced,259,30,16,4,14,323,-
表裏一体,dx,expert,364,59,30,58,19,530,サファ太
表裏一体,dx,master,686,55,75,71,9,896,はっぴー
裏表ラバーズ,std,basic,184,5,5,NULL,5,199,-
裏表ラバーズ,std,advanced,228,18,25,NULL,9,280,-
裏表ラバーズ,std,expert,443,10,9,NULL,42,504,譜面-100号
裏表ラバーズ,std,master,556,2,82,NULL,11,651,はっぴー
解けないように,dx,basic,140,14,3,7,5,169,-
解けないように,dx,advanced,235,29,3,27,5,299,-
解けないように,dx,expert,272,37,22,20,41,392,アマリリス
解けないように,dx,master,479,30,69,28,22,628,Jack
言ノ葉カルマ,std,basic,157,10,3,NULL,9,179,-
言ノ葉カルマ,std,advanced,226,15,22,NULL,15,278,-
言ノ葉カルマ,std,expert,496,27,26,NULL,17,566,Jack
言ノ葉カルマ,std,master,633,20,105,NULL,34,792,mai-Star
言ノ葉カルマ,std,remaster,627,44,92,NULL,12,775,Jack
言ノ葉遊戯,std,basic,86,10,9,NULL,6,111,-
言ノ葉遊戯,std,advanced,231,18,17,NULL,10,276,-
言ノ葉遊戯,std,expert,346,0,61,NULL,18,425,mai-Star
言ノ葉遊戯,std,master,392,0,149,NULL,29,570,mai-Star
記憶、記録,std,basic,88,23,8,NULL,4,123,-
記憶、記録,std,advanced,381,37,4,NULL,5,427,-
記憶、記録,std,expert,412,26,23,NULL,12,473,はっぴー
記憶、記録,std,master,461,27,76,NULL,87,651,ニャイン
記憶、記録,std,remaster,567,20,66,NULL,99,752,シチミヘルツ
赤心性：カマトト荒療治,std,basic,191,2,5,NULL,2,200,-
赤心性：カマトト荒療治,std,advanced,422,8,6,NULL,6,442,-
赤心性：カマトト荒療治,std,expert,423,35,55,NULL,48,561,mai-Star
赤心性：カマトト荒療治,std,master,593,14,177,NULL,48,832,はっぴー
超常マイマイン,dx,basic,121,14,3,9,4,151,-
超常マイマイン,dx,advanced,260,35,12,19,5,331,-
超常マイマイン,dx,expert,522,57,9,34,26,648,小鳥遊さん
超常マイマイン,dx,master,726,19,99,124,18,986,はっぴー
超常マイマイン,dx,remaster,663,121,110,122,53,1069,ロシアンブラック
超最終鬼畜妹フランドール・S,dx,basic,197,11,4,12,13,237,-
超最終鬼畜妹フランドール・S,dx,advanced,331,14,11,26,2,384,-
超最終鬼畜妹フランドール・S,dx,expert,394,76,60,56,46,632,鳩ホルダー
超最終鬼畜妹フランドール・S,dx,master,584,53,88,51,64,840,Luxizhel
超熊猫的周遊記（ワンダーパンダートラベラー）,dx,basic,171,13,4,16,6,210,-
超熊猫的周遊記（ワンダーパンダートラベラー）,dx,advanced,258,20,8,24,9,319,-
超熊猫的周遊記（ワンダーパンダートラベラー）,dx,expert,416,62,62,32,51,623,サファ太
超熊猫的周遊記（ワンダーパンダートラベラー）,dx,master,735,63,100,55,88,1041,Jack
超絶！Superlative,std,basic,82,22,6,NULL,5,115,-
超絶！Superlative,std,advanced,142,64,7,NULL,4,217,-
超絶！Superlative,std,expert,268,68,16,NULL,11,363,mai-Star
超絶！Superlative,std,master,312,39,73,NULL,24,448,ニャイン
踊,dx,basic,91,9,4,24,9,137,-
踊,dx,advanced,239,24,12,29,11,315,-
踊,dx,expert,337,34,63,27,18,479,はっぴー
踊,dx,master,468,58,78,70,33,707,緑風 犬三郎
踊,dx,remaster,536,42,71,113,81,843,あまくちジンジャー
踊れオーケストラ,std,basic,198,11,4,NULL,5,218,-
踊れオーケストラ,std,advanced,348,16,10,NULL,8,382,-
踊れオーケストラ,std,expert,377,18,61,NULL,7,463,Jack
踊れオーケストラ,std,master,490,19,134,NULL,14,657,rioN
躯樹の墓守,dx,basic,214,16,6,10,6,252,-
躯樹の墓守,dx,advanced,404,24,26,10,7,471,-
躯樹の墓守,dx,expert,523,71,58,59,10,721,はっぴー
躯樹の墓守,dx,master,761,80,116,24,57,1038,超七味星人
転生林檎,dx,basic,120,16,4,8,6,154,-
転生林檎,dx,advanced,267,18,6,26,3,320,-
転生林檎,dx,expert,297,51,77,34,14,473,はっぴー
転生林檎,dx,master,467,15,123,22,31,658,きょむりん
迷える音色は恋の唄,dx,basic,151,9,4,7,13,184,-
迷える音色は恋の唄,dx,advanced,277,12,4,29,4,326,-
